bytes_sent,bytes_recv,duration,src_port,dst_port,protocol
2069.1953801023506,7795.180588163266,149.09789846325046,28266,22,ICMP
3422.414676574807,2040.6053658917922,23.584698159074563,4851,8080,TCP
10798.894504623666,10789.31065532611,24.389516066351078,26220,80,UDP
7708.601180171326,12631.983566417093,38.82605392318579,50681,8080,UDP
5856.234951938465,1157.6215427048157,112.81606214943477,45937,80,TCP
854.7496522931302,1261.4821384577544,10.215250265784865,18340,80,UDP
5947.104683464828,4530.829745143981,22.991945506235687,49852,8080,UDP
2272.3916579994134,10878.337858305376,81.2007707887219,26153,80,UDP
618.8179844689323,3588.1114468549604,75.98711118134413,30714,8080,TCP
1997.1285902849581,41102.00405386568,67.47317842437245,6613,80,UDP
352.7871809566264,13162.759925765471,36.044227988273384,65345,80,UDP
4575.42575060483,432.24614384126056,36.136719368409025,55124,3306,TCP
4858.384607431084,7010.049397781765,23.70707863476577,13599,80,UDP
1471.5005465249828,10604.854582574073,2.2702208424854224,37197,3306,TCP
229.2070851305565,1091.2174442741155,13.221794167614311,51365,443,TCP
1364655.2234952706,15111.364416337245,41.6571037505907,33580,8080,UDP
4038.9957976689557,1965.6562503258945,14.057067472572612,14622,3306,UDP
7440.363948953117,1865.7806070130973,10.151578579462882,63506,80,ICMP
1763.9744305543877,7525.908764887508,0.6550118875621286,18365,443,TCP
8382.004316490134,529.8610249721646,49.51461666834778,22603,22,UDP
8206.357048080525,8351.940443518493,23.311087005626582,24997,3306,ICMP
465.6608968060894,2242.2577784613427,14.53745926603668,58489,80,TCP
27157.948360090326,1912.3209487234637,33.071297421957105,33280,80,ICMP
3367.9808905782115,9635.132885212284,5.306473169443971,47451,443,ICMP
6988.792116350846,5471.280323285562,62.952805659088334,59162,443,ICMP
1218.4947583059666,10141.980088238117,25.14498515814504,60924,443,ICMP
4919.106731965931,6269.566673902698,60.30057568174344,56273,80,TCP
1431.2149432332321,17139.694446496807,0.7351364921185888,59587,3306,UDP
8069.724687213472,12736.309999672814,5.623041056577709,62194,8080,ICMP
2315.3777604115344,3929.775987337188,3.3730321035713544,64956,80,TCP
3895.485938063039,8367.50154941125,7.8454767860629,42510,22,UDP
264035.2867078775,979.5941762261423,37.0212694014909,9518,8080,ICMP
3767.550255953138,9637.94076857269,3.721356342693803,8333,8080,ICMP
2361.504690024523,931.4534594942024,92.62859894174848,52375,3306,UDP
3064.969680359511,145.77918437117992,29.089081503932906,21418,8080,ICMP
143.607557333051,4121.775173649199,46.30653425650079,52922,8080,ICMP
7937.544902499932,3483.6781077639334,94.12141755493361,61324,80,TCP
12548.241941691156,9091.262861145493,12.990362899484264,42593,80,TCP
2904.7976636554995,682.2916177757631,36.58239128882771,50329,8080,ICMP
17020.446483467367,18331.347531497235,2.374091767290539,19013,3306,TCP
840.4324806387714,14666.08666906682,1.67079250109424,29056,443,TCP
13923.23804468308,22180.450249467263,20.053872503801855,63286,8080,UDP
1821.7721716191757,800.2225772640355,31.508779378252424,53719,443,ICMP
3343.2913007109737,3432.5112665973406,37.16108507116441,14211,22,ICMP
12184.971458756863,1500.522096616509,59.55818725153597,61427,8080,TCP
634.6246646514443,1963.4169146304412,50.32999565285998,33252,8080,UDP
954.9248004064862,4663.549046414331,26.326172099459864,55462,80,ICMP
6712.643267256501,2451.5620990954735,19.29198894224382,34665,3306,TCP
4911.894607504111,1996.9705313119955,14.639429854016086,39981,3306,UDP
1439.8441987296635,3556.8555560077302,0.1829688171015773,11463,22,UDP
2216.7914659410576,6106.734233859582,34.4373334401489,22871,443,ICMP
3749.255253560385,1479.9103884552683,57.941318891173296,47635,22,ICMP
9498.776908327818,3243.5417701074634,44.42801662512153,55367,3306,ICMP
1791.6020018053741,5032.298303537505,12.712014246838136,6756,22,TCP
3825.3242711259795,16529.423932917292,19.010085422036976,5982,80,UDP
1770.9261021852724,6141.863089646856,14.125823127608053,45736,80,ICMP
1521.592566759331,22131.401962929645,17.816724978236277,29866,3306,UDP
10667.710972840707,23917.906063911872,23.835113821464176,55769,8080,ICMP
2782.915188816783,1731.4790459446688,2.886390467404757,5424,8080,UDP
6697.126342300641,776.1255761269142,8.376036463764022,23563,80,UDP
1513.5128888639274,23582.223550107297,3.5152330365352578,3310,80,TCP
930.175470055644,19394.659234975494,0.29129036647960593,46789,443,ICMP
5712.0391059447775,33187.501826388616,11.041359935344065,56364,443,ICMP
7087.267330741959,11422.007952240921,16.47700366582656,11137,443,ICMP
4754.43222426168,851.2683508899944,15.098179847964774,21923,22,TCP
5936.758065159947,7574.69018726316,1.088107633606471,55597,443,TCP
5094.2621268566245,6023.254318928004,51.464149507862786,3696,80,TCP
5459.779754960614,13992.61040739703,4.968445516009512,62440,22,TCP
11273.413007473868,1724.3722789651447,27.522956589293614,58244,8080,TCP
14117.34524871726,1522.5739765472383,29.07551191788112,10874,8080,TCP
3311.7867028114792,6800.188940561908,3.7115863460965905,9986,443,ICMP
453.72468751097716,1048.3263023344632,1.0057710873748928,45656,443,TCP
7018.671525489646,1142.0613671704036,0.774906153979491,1675,22,UDP
4230.967930406991,18518.988965622222,9.850990759964183,33655,80,UDP
12202.332935560466,21872.34548407167,25.9904416918291,5276,3306,UDP
5222.366929879049,16527.403893728588,4.326927768733491,35311,3306,ICMP
701.3481246165247,10472.11467494675,2.1806584349178464,23615,80,TCP
5246.0369140203875,3146.742476890091,26.814532915432824,46600,3306,ICMP
2862.2235471865893,3226.046868266802,4.676208486283321,57839,80,ICMP
575.680697147653,14981.158273499672,49.78361005030851,32553,22,TCP
1369.2505506330726,28005.839101117315,20.24464203519837,42425,8080,ICMP
17380.197965975978,40.016378591034126,26.50733280450379,39751,443,UDP
2014.636298084443,38698.01877597941,62.534800460301206,64562,443,ICMP
1290.454364468367,1698.954694517137,5.310634242750796,15919,80,TCP
2220.5298790074444,14117.94851318392,24.519304031649042,16437,8080,TCP
10336.771874099577,1928.0346131215204,12.655913706105197,25441,80,UDP
5444.18088286375,3624.5741673461334,4.236573005642683,48548,22,ICMP
988.5254469800939,8250.839274916652,27.037008838414412,56841,443,TCP
40.647114165170045,2226.253172378394,1.0546933398343101,18962,3306,ICMP
2190.117577839969,19459.919555364195,56.132356783237306,8113,3306,ICMP
753.1347539926234,1234.5605099084332,34.39505793099012,40288,3306,UDP
10337.31040999169,557.0593814361068,118.33019931528871,39574,8080,ICMP
532.9409809839348,25635.10846460305,18.490837123925886,25200,22,ICMP
3421.212951051967,13196.970576202179,75.57069287481723,12912,443,TCP
5087.637336859134,3769.946621943513,6.063612120513938,55850,80,ICMP
14350.026969284121,5122.324761216484,22.62497955004357,55635,3306,ICMP
1452.3907819422996,8718.377252937276,22.518021622888483,49247,443,TCP
8678.899498564464,12875.127244034107,34.81197692971561,38378,22,UDP
3818.346860060986,3795.8087612335944,87.25083979828509,17888,80,UDP
8650.100210263863,8168.268372364175,47.525944098937664,27025,443,ICMP
1790.6503398838997,2528.8255096290677,2.3170361455829274,5438,8080,ICMP
1663.844946721225,269.80940895118107,25.091915506103682,17140,22,UDP
1263.865127526575,14492.82249030702,11.548238097221745,30082,22,TCP
5219.484109552698,879.0084229584862,4.084287867623909,29205,443,TCP
324813.3050476333,165.81950483408914,19.600107984546803,6209,80,TCP
4330.39656232545,17492.60910488216,15.327084777443313,62800,3306,UDP
6414.141874426407,18451.406925391755,1.0356816872830281,18328,22,ICMP
5770.387184970244,4769.75697434005,23.780818873431627,33873,443,TCP
5226.491433223056,6493.3233129835635,2.9579844692303707,31038,443,ICMP
6993.738198712547,3568.797673759945,41.78586703805846,31311,8080,UDP
172.18411722737417,4251.713222288339,9.024302193354984,55537,22,TCP
7524.699269431506,2216.191706262824,26.927409696016227,49166,443,TCP
6502.056383116785,1962.6441110305052,5.689065063482549,56996,3306,TCP
2193.3157156223547,3313.318228546371,68.96118288950862,25476,3306,ICMP
1198.6367836481768,14343.505636659425,1.6484297838659676,18129,80,TCP
355307.20782986144,25641.869079027398,65.82356326509824,28597,8080,ICMP
10128.478730693174,12901.423516537207,5.9437352361722136,37246,3306,UDP
1629.6403178113962,9828.687048378311,4.722302325114406,22760,22,TCP
7166.446190259986,5216.523548126948,27.580454232485533,30702,80,TCP
14845.289443274829,2705.983056695391,23.72530627062381,10759,80,UDP
1994.123353472506,8032.772671339949,94.90507937689294,38688,8080,UDP
21513.86080364922,539.8335432415363,20.222217522861612,47072,3306,ICMP
301.97991362794244,30894.886418220554,6.998678715914599,35031,80,UDP
185.9248781371962,9873.443637451612,26.56234142786807,57344,22,TCP
9286.543620529887,16836.47460183944,23.988764503469486,65256,22,TCP
3226.9407767495372,104.61253321436877,23.968800120996892,59444,443,UDP
3030.2305067267293,842.3740262442685,102.18858361876252,7022,8080,UDP
9795.886457420473,11389.465099880912,8.893439916235993,57845,3306,ICMP
12374.998533290198,218.80160456776733,16.51476658224577,22551,443,ICMP
4121.392012644767,6138.469540595239,52.09991693229703,30169,80,UDP
10532.776945082223,2035.8293663823406,31.77832672035923,27601,443,UDP
5052.3492362113,3000.3930072142402,6.889614080305209,19349,443,ICMP
2507.314814985066,9983.673576392366,42.04186045634557,57614,8080,TCP
1216.4625832094764,2183.5590728527563,5.484034798825905,42177,22,UDP
6883.826229966043,3023.904975144458,32.60986423183232,63404,80,TCP
10704.418218482911,7700.4951950939885,58.19149102763775,62612,443,UDP
13349.434824311807,1399.5670388684962,43.03209436942284,28103,8080,ICMP
1510.0532369063396,9758.307981873353,0.4140614350205114,47926,22,TCP
5128.998418319091,15078.815544186613,21.345958224989776,33432,22,TCP
2566.5171536484922,19135.23097409209,5.0074637775288,32947,443,TCP
8559.64209890629,6020.581883223791,11.681096415759756,48738,443,TCP
1103.5723196572612,2013.5795593510743,41.384082399124914,45459,80,TCP
294.73242430184234,1463.8143017254838,5.737891850559981,59841,80,ICMP
1804.5704864513982,1439.8898360553073,79.37942489943252,50861,80,ICMP
353.30182141288066,274.5548586984556,0.8096006942218057,41158,8080,UDP
2355.51849561257,10786.807679435075,5.671814192607438,60326,80,ICMP
2439.400040889751,5354.914696132358,1.540176362867278,7628,22,ICMP
566.9459608940764,17508.252614981182,20.444038315658236,50259,3306,ICMP
15436.151384182112,1020.5387339223098,8.55761363722777,26330,8080,ICMP
1510.901665516337,24360.52963932062,21.070084275478063,28969,22,TCP
5983.839133334277,4599.166836631938,62.537128935592904,51450,80,UDP
1003.6028636480133,937.5176683467906,29.283971636980507,18674,22,UDP
2543.8347809173383,149.78493834299084,1.4193636953540263,58027,3306,UDP
451.2185684222831,1766.5962510943145,0.1605517908835697,33271,443,ICMP
589.2098548135584,15179.883446468748,32.589661983822644,23538,3306,TCP
55.75617905544618,1763.5100439113296,3.1169181124702225,22195,8080,ICMP
8076.835308565983,9821.824790518096,22.092035918946547,28178,443,ICMP
1776.2736796913828,647.7503223619326,72.21502102093639,61842,80,TCP
3463.1625913396424,4664.724132873007,24.45749555582147,7645,80,UDP
4344.7324486429225,7849.523332681533,39.20237837773347,33793,443,ICMP
899.0651495939635,13989.81629226015,14.489107406895908,54890,443,TCP
14665.734845722749,8616.098274846181,14.94478053791256,31476,8080,TCP
2733.2218021619724,369.71860030529456,1.0509426535088187,37538,22,ICMP
376.87614695580805,12043.049199015335,4.808532457855821,23486,22,TCP
540.2196564993714,43.40292876817716,1.374822352976898,9811,8080,ICMP
2481.666524823124,1587.7586547979615,11.365246316046575,42272,8080,ICMP
634.9557094316896,19220.249334220796,33.268549925283615,60371,8080,UDP
1631.6327203844435,10003.177864908115,4.118425540109217,34573,3306,UDP
3716.6738608499063,9363.839881531814,53.93615218983233,28895,443,UDP
207.48552954153666,5574.890226164447,22.18943737389654,9349,3306,UDP
1794.4737726100866,9696.696144617608,27.170790075406714,61969,22,UDP
7849.440791225211,1603.631224200404,50.99725311633625,57097,80,UDP
372.60854890358866,6162.493703512451,20.354246816739384,59209,80,ICMP
4851.789870409603,3552.1392248400225,27.371801446477583,24184,80,ICMP
252.34922976699343,3158.282382181341,22.863002420617885,41362,3306,ICMP
13390.543892585189,8535.953485547692,2.048015565705242,28930,80,TCP
1270.9794159106916,2314.761045416743,6.172334763482858,16161,3306,TCP
1225.410529956547,7667.858384365673,47.37881447166883,14291,8080,ICMP
5450.5351306419825,4189.769921124487,103.3994538571396,25786,22,UDP
11296.834507664391,39533.605471627634,5.290514332032439,36724,3306,UDP
15938.684646824053,2135.4904408241505,15.702048388293392,8894,3306,TCP
6908.630961408991,585.2568799070724,9.01652803218555,46314,3306,TCP
8638.058149214014,17728.149858780653,31.23023357468114,30554,22,TCP
5484.231288439666,27316.61847520778,23.622141533169412,57868,443,UDP
962.6829008945354,8998.313020228376,1.2286443667319136,19009,80,UDP
5828.2630501281365,370.87860744512733,103.1928166891094,4353,3306,UDP
834.4014700639818,146.65107888961907,77.30318171559857,21155,3306,TCP
4945.8135098421835,865.4152333989987,37.93565335034057,63814,22,TCP
3836.2893820619174,16937.262440359966,23.282539852768178,21796,80,ICMP
1787.8218564800027,28184.764189544847,10.172946320276164,46427,3306,UDP
3550.7213213117698,1228.19431506899,15.167383779535589,55425,443,TCP
4511.271185867086,1399.134967089623,12.017860912055887,19364,22,UDP
1158.5842824194308,1738.4305916100727,15.32947016540091,42478,8080,UDP
2090.4140810752224,15569.266561261791,2.218448037267151,14214,80,UDP
2113.6408216156833,7836.309793934915,56.21191760698216,24390,80,TCP
562.1232808270728,7427.668240955804,25.713555661627204,20124,80,ICMP
1448.2278233339275,76.53210135697275,17.236255282310974,44400,3306,TCP
5130.308367091453,4879.066490105671,36.22960288500527,57517,3306,ICMP
5975.476725429154,5366.230213219639,36.71174645811013,17305,22,UDP
2869.645588546122,2169.2101772917486,0.8665086167160363,19821,22,UDP
2999.698088328655,368.4982475158343,5.137841307920971,53983,22,UDP
1989.2958987113036,8472.323367036191,19.73767530799495,30881,443,UDP
5833.095544331588,8211.579389499708,50.66784457681319,34122,22,UDP
2031.213060412934,2895.824959655017,52.96266323149857,46551,443,UDP
4790.841657099499,14209.800191674787,11.108077627505038,9899,8080,TCP
3200.557611353764,13130.584693356002,41.95662320057803,57276,443,UDP
3001.405275249359,10527.081341284706,0.634073928575191,24584,8080,TCP
14366.27945029465,5073.335266209569,35.60216725981551,43509,3306,TCP
10724.268517517714,38676.24871356874,17.812774842448167,28904,443,ICMP
4769.740257479005,2361.799297192955,9.577951227311795,49607,80,TCP
5964.526139494094,5180.645192769668,23.450750928607036,40477,22,UDP
739.8505914173085,15630.497984275284,27.064260313969594,12205,80,TCP
2317.5181264173925,11436.704723526327,84.0422193894293,13142,443,UDP
6513.472664575568,5540.437742134752,102.78005387458164,57626,8080,UDP
5115.056026773337,7413.8472535861265,16.83442850566044,34544,22,TCP
1183.5763876945227,13355.921596458,52.04704707362232,18810,22,ICMP
15529.217430783134,4962.475629788977,15.233194692765014,10265,8080,TCP
191.89783617904155,989.9981610526412,28.87128311656228,9305,80,UDP
5566.818917906611,2001.0957073061281,7.259308281871398,60367,22,UDP
482.1381175978093,6384.285355935814,4.623570330467149,64002,80,UDP
12286.494192371983,424.7954621794312,23.091794826350178,26409,22,UDP
432.8958833970885,8595.12431779024,11.71739052764496,14031,443,UDP
7758.299321501126,681.6961926786205,10.369688919442048,28046,3306,TCP
905.3763001895776,3344.80796707111,1.903438880094864,9839,443,ICMP
22702.65484510364,8273.899588509681,3.9874933777186206,36482,443,TCP
2890.43139733419,1545.0629089750448,32.893675662266226,41409,80,UDP
5871.43398942047,5833.497604665883,32.695378037716445,64585,80,UDP
4896.946001519583,44686.444958715925,18.826770677849957,21594,443,UDP
3349.462413606424,550.792461478188,25.667903103083287,13785,443,TCP
7210.149555262116,7856.419201507823,1.520734083065594,9626,8080,ICMP
3700.0637272605263,8631.556254548164,50.38730456239239,25355,3306,UDP
13703.013538868292,8809.620797572785,25.475704847594496,39802,3306,TCP
305.22956834653036,23907.943951152047,34.08636402377717,5322,3306,TCP
26794.327370876566,10112.082557313395,5.384922927177528,49986,3306,UDP
4139.202754210283,26572.122555551785,31.308703988365686,30705,22,UDP
1474.1963950765194,5609.440350651165,31.92098241469333,52194,443,UDP
2932.8130293357035,5835.1398600808925,11.80633782045747,30931,8080,ICMP
6215.249347596862,29287.38359755988,103.45684739658452,11056,443,ICMP
4984.084407862961,7560.317045517049,11.854846689898535,2408,8080,ICMP
10437.533543083475,2706.3389398534046,65.98770164552134,36948,3306,ICMP
11378.691038933104,11841.048350254463,50.36178412435163,35823,80,ICMP
4727.733786516865,8174.433768347239,69.66253230006588,53515,8080,ICMP
7871.5797013688425,10490.064078202751,17.333110547530293,57616,3306,UDP
3360.878556911296,7537.644294329393,6.44337717282892,11415,22,UDP
575.0820489599946,15107.726155880284,5.363306120013985,21324,443,UDP
2719.432807884097,3951.168662104717,40.554976792959714,14421,443,TCP
1470.0683963894426,1560.400062409077,22.272619334828477,7908,80,ICMP
9859.34096846574,2039.606045311847,17.79365973188727,1179,443,UDP
1144.5172171629815,10291.054147813376,16.117195798585012,6334,8080,UDP
6370.487240872337,8056.643007786237,1.1619739324795406,34868,22,ICMP
11364.06677777807,24901.08831113734,12.587860032447097,10820,443,ICMP
669.301830376691,6150.421485197726,76.25578956004848,13583,22,ICMP
4746.7846783145405,2613.468185955042,29.156894986067613,8625,3306,ICMP
13042.152947215518,34662.53432121084,7.139752683247742,47745,80,ICMP
2579.95981864803,21008.519548573135,52.468218805095276,42032,80,TCP
2460.803460469817,13996.902962221771,33.11658206103291,63097,3306,TCP
3320.213486625322,18784.415675097007,91.58308200089708,8216,8080,TCP
1029.7246650044199,4309.29159847989,9.739751573362717,14491,22,ICMP
900.4242801705968,2449.907246595583,7.325002932044276,30421,3306,ICMP
15535.257449117627,3325.2592829821583,65.82608800526562,42897,22,ICMP
12004.899706564343,18193.562965677633,15.536430168657745,9415,22,ICMP
2944.236349104904,12345.476857983069,12.37254448004387,14689,443,ICMP
161745.00406615506,513.959837229102,35.11001026674799,28216,3306,ICMP
6720.7966266748235,9509.290641614252,13.206030973310117,2185,8080,ICMP
21739.472862442515,2831.7307659643916,6.98313010462032,26523,443,TCP
10836.460977047307,27273.071645621523,37.84350977917782,49959,8080,UDP
2430.4171698807313,12810.643069259446,24.669877622305364,34998,8080,UDP
3311.212399428918,9188.036174806726,4.620093295062044,29022,80,UDP
5477.571681164871,6446.497753024713,36.453662168627325,32499,80,UDP
3754.1136934083283,1739.6989804071316,4.894216847432398,62102,22,TCP
1620.3433673549246,10165.079129348715,1.3550373211818452,34597,8080,TCP
1605.7615399579397,6344.734128682225,29.47142848202824,35491,8080,TCP
5415.493539528069,14956.897775273794,7.338564560543372,61071,443,TCP
17465.03213788509,3413.046010034672,25.851684861252785,11183,3306,ICMP
958.3709849605319,9150.984456329865,190.46678528086193,7214,22,UDP
5946.068739432959,895.8897885072727,90.1839463265986,30039,443,ICMP
13123.409143260682,1939.7690080232278,8.086383660584685,21576,80,ICMP
63.68937054361817,1864.8856806375372,10.688228867698555,14112,3306,ICMP
2743.3306227964276,3639.961409815618,35.53908551648689,8733,8080,TCP
6739.685871785011,16789.461022107276,0.14926610257727158,57666,22,UDP
11367.06556968437,5235.6406664395945,26.03960379164093,40652,443,TCP
14086.974608722016,6235.5651995832695,9.235127301058498,45594,80,TCP
1670.0454145875824,694.4252878081761,29.746199406144886,8641,80,TCP
352.93875347143927,5013.507939139546,34.1138339744041,23037,80,TCP
1706.8881925252629,5498.0920379249355,32.59986205466197,41074,22,TCP
4044.6554335109986,3438.1541258801535,1.4634279199160294,35074,80,ICMP
1323.9031351281085,8843.296015072925,4.010426583205519,45851,80,UDP
2147.0190191752768,5687.193426950743,61.37459628794207,44212,443,UDP
7094.851529930102,1480.8757402964163,4.505090538408697,27688,8080,UDP
87.8640214615766,7538.1468518200645,19.117427620674647,51526,22,ICMP
8882.699163111227,5794.014288984501,54.65099457804657,17772,80,TCP
105.72090624944315,3434.1344212067274,0.6606984078319276,6194,8080,UDP
